ch05_07,ch06_07,ch07_13,ch12_15,bt07_11,bt07_13,bt13_15,bt07_08r,bt07_09r,bt07_10r,bt07_11r,bt07_12r,bt07_13r,bt07_14r,bt07_15r,bt07_16r,bt11_15r,bt13_14r,bt13_15r,num
0.182211699,0.110066965,0.061594451,0.603770191,7.56471,5.02695,3.61983,1.262780931,1.209843893,1.16722278,1.026051982,1.149460973,1.017162238,1.016934796,1.02988989,1.099691103,1.003740462,0.999776396,1.012512903,0
0.197805978,0.117536886,0.060081204,0.598554715,7.72046,4.72078,3.70402,1.264726234,1.209780793,1.169463246,1.026674381,1.149743239,1.016143106,1.016260602,1.0291789,1.099125963,1.002439449,1.00011563,1.0128287,0
0.195086842,0.11080175,0.061045181,0.609629736,8.06289,5.35931,4.197,1.275871934,1.223812819,1.175418519,1.027869755,1.149528289,1.018353193,1.018813074,1.033203228,1.101087769,1.005188861,1.000451593,1.014582401,0
0.203566582,0.109521202,0.051206806,0.598017661,5.92129,3.19226,2.45289,1.227874264,1.172296981,1.136054468,1.020698405,1.13660343,1.011053389,1.011422161,1.019714103,1.081479928,0.999035658,1.00036474,1.00856603,0
0.178626222,0.100819708,0.054406502,0.597603055,6.68038,3.78176,2.91806,1.242405301,1.189044856,1.152376909,1.023257345,1.141769899,1.013034437,1.012757316,1.023326603,1.089466909,1.000067684,0.999726445,1.01015974,0
0.185153103,0.098531768,0.054746222,0.598168995,6.67361,3.71229,3.20903,1.246100732,1.191663702,1.153478991,1.023210515,1.142507887,1.012779556,1.012268416,1.024092796,1.090799417,1.000862267,0.999495309,1.011170485,0
0.179141048,0.104017382,0.052962312,0.607550236,6.57842,4.12265,3.10946,1.242210342,1.188001716,1.147522791,1.022993322,1.138730777,1.01428712,1.013691286,1.02533603,1.088368349,1.002290052,0.999412559,1.010893276,0
0.250633179,0.138507809,0.049374675,0.613616476,7.40048,4.75121,3.09558,1.225171421,1.171768785,1.137226722,1.026219881,1.135386984,1.016676989,1.019493857,1.027845188,1.086837225,1.00158378,1.002770662,1.010985002,0
0.219192449,0.137388568,0.062530577,0.6335518,11.919,10.45115,4.57615,1.272385135,1.226339501,1.180050477,1.042112312,1.155416852,1.036735573,1.035900107,1.053684158,1.117996843,1.011104221,0.999194138,1.01634803,0
0.428368977,0.299536202,0.053493589,0.663160872,16.50053,15.71402,5.28631,1.240485957,1.203716319,1.167397526,1.061411404,1.156302785,1.058313487,1.057487354,1.079489926,1.131079486,1.017032531,0.999219387,1.020009609,0
0.421693803,0.333840928,0.04904114,0.707021304,17.33592,16.94477,5.58734,1.245305168,1.202581933,1.163870348,1.065746365,1.145819949,1.064167743,1.073001202,1.087170713,1.133779656,1.020102671,1.008300815,1.021615926,0
0.487741713,0.390625,0.046051036,0.713127513,16.91226,16.67943,5.58614,1.234638403,1.193485924,1.156380047,1.064556302,1.141693802,1.063611026,1.071139485,1.086763536,1.130015551,1.020860553,1.007078207,1.021767835,0
0.68688515,0.608300832,0.040453825,0.731077154,18.72343,18.65337,4.47371,1.207390526,1.173200333,1.144679545,1.073711163,1.13542913,1.073415099,1.081434063,1.092653924,1.127442713,1.017642325,1.007470515,1.017923006,0
0.798460113,0.762814572,0.035680219,0.743150176,18.0219,18.17054,4.06616,1.190797551,1.15899779,1.132956682,1.071888432,1.126478785,1.07252435,1.080015713,1.09021785,1.121748884,1.017100118,1.006984796,1.016497062,0
0.923510751,0.884737399,0.038984989,0.762309013,21.77869,21.84055,4.45062,1.199255394,1.169681209,1.147351364,1.08811778,1.136346921,1.088390192,1.100205,1.108353819,1.138842549,1.018597287,1.010855305,1.018342344,0
0.11398465,0.079156007,0.090081436,0.59746542,17.42708,14.48886,3.5996,1.305353259,1.249184017,1.206455464,1.055324848,1.184701565,1.045214191,1.045395815,1.058901279,1.132936892,1.003388938,1.000173767,1.013095008,1
0.153132843,0.088618543,0.081298105,0.597194559,15.20458,12.26446,3.55443,1.301654594,1.245303186,1.203908848,1.053871036,1.18122114,1.04328584,1.042855218,1.056864088,1.130118594,1.002840056,0.999587245,1.013014888,1
0.148714194,0.096854885,0.074862378,0.59915778,12.77538,9.86449,3.87021,1.271413116,1.217698496,1.187616371,1.058863456,1.208381567,1.049170863,1.049456795,1.059189111,1.135772511,1.000307552,1.000272531,1.009548728,1
0.158429399,0.098719827,0.072395624,0.598475667,12.52894,9.38436,3.6429,1.213983101,1.152532854,1.11480066,1.030743287,1.143858818,1.025469022,1.0239046,1.0298795,1.089214615,0.999161976,0.998474433,1.004300938,1
0.118407166,0.08301372,0.089371017,0.601323506,17.34619,14.57943,3.92278,1.197100723,1.135890942,1.100893273,1.016146527,1.128395808,1.009195139,1.007719001,1.013408516,1.074056541,0.997305496,0.998537312,1.004174988,1
0.180016398,0.112287456,0.063065038,0.602450909,8.08424,5.08471,3.81404,1.264014593,1.215035427,1.174017897,1.027805145,1.151539009,1.017309903,1.017538909,1.030692576,1.102418692,1.002809317,1.000225109,1.013154961,0
0.167029923,0.105921414,0.057209414,0.592566993,7.20554,4.10827,3.15598,1.253909611,1.198499845,1.15984741,1.024981602,1.146862152,1.014092045,1.013939953,1.025190276,1.093523806,1.000203589,0.999850021,1.010944008,0
0.17566426,0.099831055,0.059991178,0.59489152,7.8674,4.79774,3.46003,1.26337583,1.208818356,1.168296096,1.027206037,1.150376144,1.016416667,1.01665336,1.028594566,1.099016861,1.001351752,1.00023287,1.011981207,0
0.136878248,0.070759094,0.051653477,0.601841965,5.22679,2.75672,2.79943,1.231969104,1.178419032,1.138721473,1.018188464,1.135753141,1.009511228,1.009463897,1.019356774,1.083124105,1.00114744,0.999953114,1.009752785,0
0.174995833,0.083331349,0.050927217,0.598099595,5.44341,2.86435,2.60092,1.23346288,1.17789738,1.138585633,1.0189962,1.136070468,1.009906733,1.009547582,1.019073941,1.082343288,1.000076292,0.999644372,1.009077281,0
0.196917392,0.109398551,0.051060967,0.602116429,6.2984,3.78523,2.73691,1.229013207,1.176914208,1.138594071,1.022082804,1.137236972,1.013155467,1.014255202,1.022885211,1.085209331,1.00078507,1.001085455,1.009603407,0
0.185795415,0.10633574,0.052746741,0.602940092,6.9658,4.28064,3.18136,1.237752507,1.186467626,1.148854121,1.024402058,1.140604766,1.01485587,1.015303471,1.026185825,1.089773455,1.001741277,1.000441049,1.011164103,0
0.148163228,0.083695259,0.054145284,0.610395799,7.77586,4.652,3.77878,1.241792096,1.18953627,1.153463528,1.027244927,1.1417553,1.016123126,1.015529076,1.029607565,1.093184689,1.002299975,0.999415376,1.013270477,0
0.24315124,0.13662784,0.056638865,0.629354876,9.94273,8.14079,4.1349,1.263427256,1.21735161,1.170599018,1.035171254,1.146366342,1.028614706,1.025784769,1.04378517,1.105145913,1.008321247,0.997248788,1.014748442,0
0.187955698,0.108484497,0.052899341,0.627838117,8.3629,7.1751,4.10821,1.259004671,1.207924657,1.158038745,1.029623841,1.141980399,1.025309813,1.028015558,1.040386585,1.099568916,1.010453084,1.002638953,1.014704601,0
0.489132943,0.403765401,0.043927376,0.71294479,16.7932,16.24607,5.091,1.226000807,1.186749403,1.150842741,1.064416508,1.137575126,1.062187275,1.072335506,1.083298055,1.125559083,1.017738871,1.009554088,1.019874819,0
0.582658503,0.501185068,0.043960624,0.706950544,17.58723,18.16386,4.19699,1.224717081,1.185292318,1.15337653,1.068035714,1.141481277,1.070423483,1.072841797,1.08812979,1.127639241,1.018814049,1.002259212,1.016541404,0
0.664845173,0.607164542,0.038818613,0.73217131,17.92165,17.84858,4.22221,1.204862073,1.168026623,1.138596469,1.070566937,1.130915757,1.070259008,1.077018488,1.088347643,1.123082906,1.016608682,1.006315743,1.016901176,0
1.137813696,1.035020559,0.037679603,0.73557269,20.97232,20.4726,3.90412,1.176536729,1.148963034,1.133127121,1.084616402,1.135886438,1.082433993,1.090080047,1.099721776,1.122653507,1.013926928,1.00706376,1.015971213,0
2.498017446,2.704203013,0.024259331,0.785742981,21.73956,20.82886,2.13421,1.139981971,1.123398114,1.114125853,1.09362139,1.109268664,1.089349041,1.094156389,1.099414253,1.112007448,1.005296954,1.004413046,1.009239657,0
0.08735385,0.057595945,0.118091429,0.595380251,24.14356,21.341,3.43708,1.2881031,1.222232153,1.182968718,1.086797737,1.211445457,1.082580444,1.080025682,1.08710249,1.15300095,1.000280414,0.997640119,1.0041771,1
0.154278973,0.099071301,0.074946693,0.593822779,12.75556,9.62555,3.43708,1.358351352,1.285662047,1.240777217,1.139968148,1.270918981,1.13492896,1.133945358,1.139806215,1.211585986,0.99985795,0.999133336,1.004297411,1
0.08760647,0.085074491,0.111643048,0.596146412,22.94208,19.7558,3.62349,1.236622983,1.17893675,1.139503453,1.050086213,1.177638106,1.042507924,1.04169732,1.046952011,1.109558635,0.997015291,0.999222448,1.004262881,1
0.093197095,0.061326586,0.118690035,0.595066595,24.86604,21.86253,3.3978,1.321638575,1.254505725,1.213555056,1.09113596,1.235904463,1.081290725,1.079715936,1.08973044,1.163302831,0.998711874,0.998543603,1.007805223,1
0.118239288,0.076679934,0.098679118,0.595918011,20.03394,17.27732,3.33354,1.305350156,1.239359463,1.19950838,1.077496251,1.221629228,1.070395992,1.070415861,1.078504673,1.150284707,1.000935894,1.000018562,1.007575403,1
0.092264237,0.071131087,0.111145612,0.593277575,22.57395,20.10143,3.33611,1.19480143,1.13341018,1.098792445,1.022738255,1.134360893,1.017052908,1.01542176,1.020856553,1.077619664,0.998160133,0.998396202,1.00373987,1
0.121436595,0.079692765,0.076401904,0.595112197,13.91381,10.93555,3.12414,1.333774001,1.277281212,1.234179173,1.081875207,1.213183469,1.071600945,1.071796447,1.085688796,1.15903045,1.003524981,1.000182439,1.013146546,1
0.155446067,0.100903587,0.063984579,0.59837028,9.76299,6.71384,3.32161,1.286382862,1.230440203,1.190668601,1.045623639,1.170823453,1.0345033,1.035351311,1.048789062,1.120890856,1.003027306,1.000819727,1.013809295,1
0.176423251,0.102139777,0.056499948,0.596750791,6.77138,3.82967,3.24755,1.255216686,1.200306037,1.160464479,1.023465881,1.144622507,1.013137602,1.012701504,1.024551777,1.092105908,1.001060998,0.999569557,1.011266164,0
0.168911603,0.087704102,0.054746222,0.604372136,6.41289,3.71229,3.17925,1.242768513,1.190674194,1.150119184,1.022283536,1.140397444,1.012779556,1.013433626,1.023986646,1.089349668,1.001665986,1.000645817,1.011065675,0
0.179535216,0.095900798,0.053466855,0.59675205,6.27382,3.3752,3.0075,1.240686752,1.186910829,1.150782891,1.021841931,1.140721469,1.011633163,1.011843214,1.022229416,1.087092071,1.000379203,1.000207635,1.010474402,0
0.17961383,0.106401671,0.059481078,0.599049803,7.90299,4.90176,3.69429,1.260791617,1.206670841,1.167278016,1.027370338,1.149530085,1.016801574,1.017103207,1.029842235,1.099286301,1.002406042,1.000296649,1.012825178,0
0.159845767,0.078092589,0.050027042,0.599862673,5.32625,2.70599,2.52085,1.231878974,1.176080433,1.136709319,1.018616656,1.134213395,1.009372316,1.009058088,1.018262846,1.07994882,0.999652656,0.99968869,1.008807979,0
0.219147364,0.122314808,0.050845481,0.612796223,7.29789,5.22892,3.19079,1.228514754,1.175939869,1.141944908,1.025774856,1.138116894,1.018333652,1.01724311,1.029855215,1.088899313,1.00397783,0.998929092,1.011314133,0
0.184582728,0.110749637,0.055162627,0.620380913,8.3993,6.46854,4.04921,1.261781351,1.212830252,1.164427893,1.02954144,1.144122351,1.022597252,1.020692635,1.037270001,1.09928789,1.007506799,0.998137471,1.014348512,0
0.196202532,0.153481013,0.047691131,0.649883204,10.8864,9.00846,4.2414,1.242173684,1.195432768,1.150488348,1.039631511,1.136292426,1.032572262,1.031042372,1.048654219,1.10243946,1.008678756,0.998518371,1.015574656,0
0.318703068,0.216834507,0.055066104,0.667004344,14.87837,14.13127,5.47762,1.254617073,1.210463162,1.170825352,1.054588153,1.15266668,1.051705344,1.058555219,1.07321497,1.129581645,1.017662646,1.006513112,1.020452141,0
0.453519567,0.372609973,0.044613698,0.69331702,14.86447,14.70831,5.14245,1.232227066,1.191709331,1.152884842,1.056238911,1.139214126,1.055615229,1.072077886,1.076548379,1.122408248,1.019228101,1.015595319,1.019830284,0
0.502708771,0.439260091,0.041946288,0.705812779,15.31679,15.56969,4.25082,1.21847314,1.178825094,1.144973324,1.058682782,1.133495264,1.059709565,1.069267016,1.077271067,1.118832073,1.017557936,1.009018934,1.016571995,0
0.771942192,0.743743391,0.03584252,0.737811423,17.95983,18.08748,3.84568,1.192981243,1.15994012,1.134169823,1.071560754,1.126881743,1.072106049,1.081082056,1.088798273,1.120878422,1.016086366,1.008372313,1.015569564,0
0.763951832,0.741292244,0.038991856,0.741402138,19.82357,19.72137,4.58538,1.205443076,1.172800618,1.146029487,1.079045662,1.135461055,1.078606111,1.089153717,1.098686322,1.131921751,1.01820188,1.009778923,1.018616816,0
0.928961749,0.819672131,0.04308721,0.755228828,22.2372,22.60757,5.19149,1.193226885,1.165757167,1.147820272,1.089073103,1.145320208,1.090691199,1.101511769,1.113888911,1.138642292,1.022786173,1.009920838,1.021268818,0
2.282575054,2.623026927,0.023220382,0.764721309,19.70493,18.54933,1.99328,1.134351935,1.115478534,1.105645914,1.083967434,1.105249494,1.078655821,1.083727066,1.087850577,1.102516995,1.003582343,1.004701449,1.008524272,0
0.116282196,0.073264505,0.084614028,0.59557013,15.86086,12.78919,3.37336,1.308903583,1.258470621,1.222306235,1.067059243,1.215437242,1.055471219,1.056094726,1.067641,1.14811791,1.000545196,1.000590738,1.011530187,1
0.095235828,0.066665079,0.096705528,0.596777155,19.60118,16.6327,3.39817,1.30614798,1.250080236,1.208886631,1.060116085,1.187986068,1.049478963,1.049254514,1.062540251,1.135818716,1.002286699,0.999786132,1.012445498,1
0.134730314,0.093332731,0.077581133,0.600013881,14.66153,11.56846,3.58514,1.276193031,1.210121113,1.167507624,1.075184576,1.19327171,1.069600535,1.068857138,1.076128563,1.13963468,1.000877977,0.999304977,1.006103239,1
0.109148771,0.084820431,0.088653727,0.600293278,17.71943,14.85495,3.66214,1.388523863,1.316511718,1.272325269,1.172772038,1.301214048,1.165124362,1.164164706,1.17384507,1.244380381,1.000914953,0.999176349,1.007484787,1
0.15125894,0.087652616,0.076967165,0.603427777,14.8523,12.16573,3.8242,1.234034207,1.16938512,1.134531206,1.074070902,1.195708692,1.067973149,1.068320937,1.070037523,1.125437779,0.996244774,1.000325652,1.001932983,1
0.16335963,0.098613435,0.057737233,0.601082369,6.80866,3.83827,3.21584,1.257005849,1.206280119,1.164282331,1.023530303,1.144012352,1.013130035,1.013070705,1.02439926,1.093449781,1.00084898,0.999941439,1.011123177,0
0.18608151,0.098633369,0.05740188,0.595187042,7.16609,4.25283,3.10843,1.253213773,1.201188354,1.161812907,1.024838166,1.146304122,1.014593248,1.014261953,1.02553191,1.093374905,1.000676931,0.99967347,1.010781328,0
0.152373155,0.084146369,0.052692442,0.59829041,5.95081,3.21855,2.88899,1.240426312,1.189030645,1.149895358,1.020726859,1.138956158,1.011104633,1.011252637,1.021284373,1.085987104,1.000546194,1.000146379,1.010067939,0
0.167918579,0.080754736,0.048285671,0.602767993,5.10953,2.40355,2.66044,1.220742319,1.168244112,1.133845317,1.017916204,1.131600074,1.008348662,1.008522415,1.017753686,1.077493584,0.999840343,1.000172314,1.009327154,0
0.170827537,0.096395539,0.050303649,0.60067863,5.83388,3.03524,2.85409,1.233529318,1.181425404,1.142790603,1.020427201,1.135816626,1.01052469,1.010842006,1.020625363,1.083129454,1.000194195,1.000314011,1.009995473,0
0.128465783,0.079313658,0.054221983,0.609796894,6.65353,4.28407,3.61776,1.265007036,1.213550049,1.162304487,1.023197845,1.140739412,1.014814227,1.014644726,1.027670531,1.091895864,1.004371282,0.999832973,1.012668627,0
0.19523269,0.116912599,0.056935242,0.635242494,9.82021,7.74796,4.11109,1.263405121,1.214391028,1.167529239,1.034666283,1.143773911,1.027152416,1.024687354,1.042167073,1.104086042,1.007249477,0.997600102,1.01461775,0
0.21065264,0.135328363,0.052085467,0.615343961,9.36294,6.69907,3.3625,1.227501188,1.176734279,1.142306743,1.033316635,1.142028217,1.023613813,1.021479239,1.035891833,1.094196966,1.002492167,0.997914668,1.011994777,0
0.431231003,0.362841945,0.046001923,0.672710813,13.29042,12.8706,3.88927,1.223827833,1.182612258,1.147981019,1.049533996,1.136996455,1.047894368,1.063850209,1.063283094,1.11352147,1.013100193,1.015226573,1.014685379,0
0.602878257,0.51050175,0.043169454,0.693226231,17.94683,16.86158,4.37843,1.205414521,1.170689369,1.144524232,1.069437757,1.141592904,1.064966049,1.070531777,1.08323995,1.120758192,1.012906027,1.005226203,1.017159139,0
0.640452785,0.595770033,0.039352172,0.727148632,17.90558,17.98204,4.17472,1.205326753,1.171195002,1.142438819,1.070393959,1.132742987,1.070715811,1.077640893,1.088587611,1.125083105,1.016997155,1.006467713,1.016691451,0
0.8168028,0.8168028,0.034812457,0.734918011,17.34468,17.64093,3.5004,1.187632887,1.15630788,1.129640471,1.069122544,1.124364308,1.070386268,1.076737694,1.085547446,1.117235902,1.015362974,1.00593377,1.014164212,0
0.796812749,0.793123801,0.034542957,0.73959372,17.68282,17.58867,3.80542,1.189047683,1.156115505,1.130721778,1.0706286,1.123933543,1.070226138,1.078269669,1.086737891,1.116740479,1.015046573,1.007515731,1.015428284,0
0.840967112,0.825949842,0.035539118,0.745922279,19.16477,19.30866,4.1275,1.189990394,1.159399318,1.134936003,1.077109442,1.129285135,1.077733387,1.086918875,1.09594427,1.125222913,1.017486457,1.008522969,1.016897392,0
1.911667765,2.307185234,0.021065933,0.761252665,16.88908,16.06187,1.92176,1.127058662,1.105642941,1.094987117,1.071445109,1.095982034,1.067708866,1.069601886,1.076429218,1.091320617,1.004651764,1.001772975,1.008167351,0
0.093171365,0.05955891,0.097528488,0.596059159,19.66402,16.82097,3.304,1.338311329,1.280517849,1.237984413,1.082359296,1.215836227,1.072646299,1.073341264,1.086401821,1.162054139,1.00373492,1.000647897,1.012823912,1
0.109806102,0.072277434,0.083293006,0.596361531,15.80679,13.02962,3.37779,1.294485169,1.241374001,1.201512105,1.058139259,1.184028261,1.047800035,1.047106573,1.059223422,1.130913339,1.001024593,0.999338173,1.010902258,1
0.120485698,0.098579208,0.073636399,0.600061943,12.80453,9.78687,3.66937,1.298677351,1.244002861,1.202353744,1.055995621,1.182446823,1.045360017,1.045400252,1.058184164,1.130217847,1.002072492,1.000038489,1.012267685,1
0.162517289,0.102869986,0.066818078,0.599481503,10.46553,7.50458,3.62849,1.274065915,1.217009744,1.160333526,1.037182113,1.143980293,1.02973942,1.027686411,1.035886481,1.100841598,0.998750815,0.998006283,1.00596953,1
0.12543462,0.079221865,0.07950169,0.599505609,14.99295,12.1294,3.60583,1.234777259,1.176218528,1.13881428,1.029721369,1.133550185,1.018778555,1.020459663,1.032762467,1.093523806,1.002953321,1.001650121,1.013726155,1
0.148844963,0.08675535,0.069538946,0.599476576,12.20147,9.34033,3.43294,1.203725772,1.141660607,1.106587425,1.029140424,1.141558602,1.023745859,1.022747863,1.02789261,1.085736361,0.998787519,0.999025152,1.004050567,1
0.170681375,0.100287362,0.059105085,0.601381228,7.17352,4.05602,3.68157,1.261152534,1.209948684,1.166763859,1.024756439,1.146647068,1.013848682,1.013813997,1.026755176,1.095434836,1.001950451,0.999965789,1.012730198,0
0.158122671,0.092657871,0.057625832,0.606346271,6.44482,4.13311,3.39553,1.252475873,1.200580946,1.158909657,1.022265055,1.143345607,1.014165611,1.013411346,1.026107103,1.092195469,1.003758368,0.99925627,1.011774697,0
0.146905605,0.086476349,0.055875158,0.59837028,6.43729,3.51861,3.26835,1.243329989,1.190913019,1.152430868,1.022300152,1.143026733,1.012067209,1.012100357,1.023539999,1.090387262,1.001212801,1.000032753,1.011335997,0
0.170622987,0.0842451,0.054878713,0.609714816,5.9419,3.29186,3.1553,1.255453703,1.201295308,1.15505895,1.020587685,1.137794995,1.011301968,1.01137454,1.022377501,1.088653812,1.001753711,1.000071761,1.010951757,0
0.136056152,0.066120747,0.048383386,0.599680227,4.86306,2.22874,2.47528,1.227888597,1.172270801,1.132519002,1.017026298,1.13178114,1.007731839,1.007468451,1.01646031,1.077311385,0.999443487,0.999738633,1.008661501,0
0.175073743,0.100800034,0.055643789,0.598223869,6.81022,3.94567,3.33192,1.249816116,1.197113425,1.158419047,1.023657765,1.144000061,1.013571661,1.01361322,1.025322457,1.093145056,1.001626219,1.000041002,1.011593453,0
0.162138699,0.090644469,0.048638183,0.597309168,5.25541,2.68902,2.28547,1.222692216,1.170482873,1.134547656,1.018431207,1.133211377,1.009346517,1.008841856,1.017428823,1.078701166,0.999015757,0.999500012,1.008007465,0
0.148609532,0.069781867,0.04807439,0.603323061,5.00559,2.43989,2.43925,1.220743479,1.168898101,1.133809871,1.017556726,1.130701414,1.008481405,1.007780487,1.017105626,1.07796206,0.999556683,0.999304977,1.008551691,0
0.154693235,0.085212375,0.047767251,0.59930629,5.05784,2.58501,2.27054,1.218591743,1.167115327,1.129136028,1.017763591,1.131574869,1.00900062,1.009049842,1.017041024,1.077327232,0.999290044,1.000048783,1.00796868,0
0.132466549,0.089053142,0.05438868,0.604255325,6.97313,4.33872,3.7054,1.24336146,1.191542913,1.154738132,1.02433231,1.143018939,1.015001792,1.015620407,1.028174757,1.092790011,1.003751173,1.000609472,1.012978268,0
0.133698928,0.075913798,0.054098286,0.612116526,6.82614,4.66542,3.54175,1.263584179,1.21218507,1.161189937,1.023841444,1.140522136,1.016172715,1.014591081,1.028803859,1.09243743,1.004846859,0.998443538,1.012430115,0
0.247871538,0.17512663,0.055172209,0.670487436,13.36203,11.76647,5.1115,1.253568885,1.206654869,1.163671766,1.048446624,1.144668674,1.042416234,1.048947957,1.061984506,1.118016523,1.012912323,1.006265945,1.018772033,0
0.392961202,0.30861831,0.050712254,0.719908165,17.69001,18.09683,5.98438,1.253535069,1.209706651,1.168691414,1.067079765,1.147868889,1.068728433,1.074647316,1.09358292,1.138991127,1.024837089,1.005538248,1.02325613,0
0.550469348,0.512805655,0.038920036,0.723076698,16.52623,16.7194,4.25274,1.204210383,1.169028694,1.139480017,1.064479993,1.13016312,1.065282883,1.074110861,1.083270953,1.118044095,1.017652713,1.008286981,1.016885721,0
0.709510165,0.692454632,0.037285281,0.738390627,19.16562,19.03223,4.32835,1.200838594,1.167504968,1.141046606,1.076536776,1.132162626,1.075963626,1.084045595,1.094878538,1.128051028,1.017037748,1.007511378,1.017579509,0
0.096159055,0.068394821,0.085780507,0.596417101,16.89662,13.89629,3.04726,1.31120615,1.256450492,1.214936583,1.067927729,1.196152043,1.057541528,1.056786808,1.069630917,1.142284211,1.001594853,0.999286345,1.011431597,1
0.10205863,0.064458082,0.086287828,0.596444546,16.8037,13.95173,3.1478,1.259138818,1.206358289,1.166514347,1.029130503,1.152428969,1.018830059,1.019981422,1.031839948,1.101656179,1.002632752,1.001130084,1.01276944,1
0.117114805,0.086632869,0.072289436,0.596667362,12.52251,9.56991,3.18309,1.311991318,1.256546804,1.214563392,1.067752391,1.19540073,1.056907789,1.056258836,1.069340622,1.142297476,1.001487453,0.999385989,1.011763404,1
0.12624179,0.083336084,0.071114147,0.598237473,12.5787,9.5984,3.08371,1.221774839,1.157407804,1.117317435,1.033168609,1.14586243,1.026040922,1.024784159,1.030985581,1.093242657,0.997887055,0.998775134,1.004819164,1
0.145610505,0.076776448,0.067471045,0.598911028,11.75089,8.84988,3.08851,1.51053198,1.435195814,1.390886464,1.236840347,1.407137995,1.23655727,1.237297064,1.242157002,1.332830554,1.004298578,1.000598268,1.004528485,1
0.159617711,0.096167192,0.058009839,0.603322445,6.99669,3.94979,3.53939,1.258349127,1.20778579,1.16380443,1.024186518,1.144615779,1.013511525,1.013262271,1.025933133,1.093286727,1.001705368,0.999754069,1.012256011,0
0.160828376,0.085922009,0.053788097,0.595565234,6.27117,3.28293,3.05734,1.243556107,1.190033604,1.152258749,1.021810847,1.141298496,1.011300438,1.011270919,1.022056474,1.088148417,1.000240384,0.999970811,1.010635847,0
0.154960841,0.085856682,0.05643887,0.612182653,6.81134,4.31186,3.33774,1.254618117,1.200957471,1.156567911,1.023636091,1.140837852,1.014833962,1.0151735,1.026622385,1.092556916,1.00291734,1.000334575,1.011616111,0
0.145234637,0.078569558,0.050811575,0.596496355,5.36407,2.72804,2.67732,1.23103766,1.178374299,1.14133386,1.01871414,1.136425603,1.009430841,1.008371741,1.01886091,1.081767401,1.000144073,0.998950796,1.009341966,0
0.128616576,0.063695828,0.04969751,0.606322189,5.13131,2.45326,2.98578,1.232327096,1.181066592,1.139459599,1.017928619,1.132631476,1.008492144,1.009740628,1.019024272,1.081639743,1.001076355,1.001237971,1.010443441,0
0.136951878,0.076642794,0.049146983,0.597945662,5.10935,2.72223,2.43581,1.225017792,1.172897944,1.134944088,1.017886919,1.133916868,1.009451058,1.009210838,1.018060452,1.080345752,1.000170484,0.99976203,1.008528788,0
0.146424168,0.073212084,0.048322588,0.609315032,4.7675,2.52331,2.85825,1.224491494,1.174222422,1.133494058,1.016699571,1.130353506,1.008769697,1.009362727,1.01889113,1.079057158,1.002155562,1.000587874,1.010033442,0
0.092560298,0.049633783,0.047169131,0.604000132,5.10847,2.67745,2.50896,1.217175736,1.165949585,1.131183947,1.017977521,1.130438988,1.009342448,1.010577046,1.018256812,1.077420843,1.000274359,1.001223171,1.008831853,0
0.167701241,0.095114137,0.050511474,0.605562672,6.46989,4.20133,2.93189,1.227799216,1.177108754,1.142653596,1.022751087,1.137157735,1.014656872,1.015481492,1.025142304,1.087142173,1.002338025,1.000812708,1.010333969,0
0.158032319,0.090304183,0.052925625,0.620515821,7.06476,5.0863,3.76078,1.25395838,1.202443251,1.154919425,1.024790853,1.138559258,1.017725207,1.019643838,1.031240556,1.093095376,1.006293678,1.001885215,1.013279959,0
0.166112957,0.103480203,0.048426872,0.612589536,6.06811,4.74842,2.97337,1.221322128,1.171300931,1.136736788,1.021452544,1.134603818,1.016709098,1.015916868,1.027459321,1.084747081,1.005880622,0.99922079,1.010573548,0
0.153489159,0.090643204,0.053628697,0.635572042,8.39686,6.46713,4.34764,1.264303568,1.213233653,1.163564202,1.029644618,1.139196506,1.022677324,1.025365894,1.038509636,1.101096311,1.008609784,1.002628952,1.015481238,0
0.239891527,0.187741195,0.046462228,0.671745841,10.99217,10.63345,5.09193,1.248970485,1.20150871,1.152101192,1.04033463,1.135719808,1.038967052,1.047480421,1.058722549,1.11132389,1.017675004,1.00819407,1.019014555,0
0.800501697,0.800501697,0.0359171,0.748202788,19.11721,19.33934,3.99205,1.192759464,1.163328065,1.138531113,1.076797823,1.128608603,1.077759554,1.0871228,1.095341117,1.126658903,1.017220775,1.008687694,1.016313066,0
1.301997131,1.406818934,0.029831144,0.784896826,21.31854,21.04032,3.60586,1.162645923,1.138599,1.124902067,1.089152911,1.119807304,1.087887154,1.097951229,1.104523459,1.124191254,1.014112387,1.009251029,1.015292307,0
0.112435526,0.070763618,0.0744637,0.597479487,13.47853,10.649,3.12858,1.280703529,1.228126784,1.187873159,1.050074512,1.174779179,1.039712052,1.041463595,1.051966585,1.122591996,1.001801846,1.001684643,1.011786468,1
0.114364135,0.07793704,0.069264648,0.596919117,11.62529,8.95526,3.05409,1.25768666,1.205848862,1.166395598,1.034728009,1.156183058,1.02393236,1.024676993,1.034899628,1.103136049,1.000165859,1.000727228,1.01071093,1
0.160538185,0.098425197,0.061458374,0.598463472,8.95269,6.10361,3.11907,1.304303877,1.239594452,1.20138235,1.087560845,1.2319946,1.083526705,1.084162021,1.089181184,1.159565693,1.001489884,1.000586341,1.005218588,1
